Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2016,ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6,12,AM7,Z,19.5,12.8,16.5,17.0,390.0,2.0,5.0
2016,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A5,X,15.7,9.6,12.9,22.0,302.0,4.0,7.0
2016,FORD,MUSTANG,SUBCOMPACT,5,8,M6,X,15.5,9.4,12.7,22.0,298.0,4.0,7.0
2016,BMW,535d xDRIVE,MID-SIZE,3,6,AS8,D,9.2,6.3,7.9,36.0,212.0,6.0,9.0
2016,DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,A8,X,14.8,9.3,12.3,23.0,289.0,4.0,7.0
2016,FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,M5,X,7.6,5.9,6.8,42.0,160.0,8.0,9.0
2016,GMC,YUKON FFV,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,16.0,288.0,4.0,4.0
2016,JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.7,9.1,10.5,27.0,248.0,5.0,7.0
2016,CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,7.6,5.7,6.7,42.0,157.0,8.0,9.0
2016,DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,A8,X,12.8,9.5,11.3,25.0,265.0,5.0,7.0
2016,NISSAN,FRONTIER,PICKUP TRUCK - SMALL,2.5,4,M5,X,12.2,10.2,11.3,25.0,266.0,5.0,6.0
2016,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42.0,160.0,8.0,9.0
2016,VOLVO,S60 CC T5 AWD,COMPACT,2.5,5,AS6,X,11.8,8.6,10.3,27.0,239.0,5.0,7.0
2016,BENTLEY,FLYING SPUR,MID-SIZE,4,8,AS8,Z,17.7,10.0,14.2,20.0,334.0,3.0,6.0
2016,FORD,F-150 FFV 4X4 (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,X,16.8,12.4,14.8,19.0,347.0,3.0,5.0
2016,AUDI,S4 QUATTRO,COMPACT,3,6,M6,Z,13.8,9.0,11.7,24.0,273.0,4.0,7.0
2016,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.1,9.8,29.0,231.0,5.0,7.0
2016,VOLKSWAGEN,JETTA,COMPACT,2,4,AM6,X,9.8,7.0,8.6,33.0,201.0,7.0,8.0
2016,CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,AS6,X,9.1,6.3,7.8,36.0,184.0,7.0,9.0
2016,FORD,FIESTA,SUBCOMPACT,1.6,4,M5,X,8.5,6.5,7.6,37.0,179.0,7.0,8.0
2016,BMW,M235i CABRIOLET,SUBCOMPACT,3,6,M6,Z,12.1,8.4,10.5,27.0,246.0,5.0,7.0
2016,GMC,SIERRA,PICKUP TRUCK - STANDARD,6.2,8,A8,Z,16.1,11.4,14.0,20.0,327.0,3.0,6.0
2016,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.6,7.0,8.4,34.0,197.0,7.0,8.0
2016,PORSCHE,911 TARGA 4S,MINICOMPACT,3.8,6,M7,Z,13.1,9.2,11.4,25.0,267.0,5.0,7.0
2016,FORD,FUSION,MID-SIZE,2.5,4,AS6,X,10.5,6.9,8.9,32.0,209.0,6.0,8.0
2016,FORD,FOCUS FFV,COMPACT,2,4,AS6,E,12.1,8.6,10.5,27.0,175.0,8.0,7.0
2016,AUDI,S4 QUATTRO,COMPACT,3,6,AM7,Z,13.0,8.5,11.0,26.0,257.0,5.0,7.0
2016,AUDI,A8L QUATTRO,FULL-SIZE,4,8,AS8,Z,13.1,8.3,10.9,26.0,255.0,5.0,7.0
2016,JAGUAR,F-TYPE PROJECT 7 CONVERTIBLE,TWO-SEATER,5,8,AS8,Z,15.0,10.2,12.8,22.0,302.0,4.0,6.0
2016,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.6,7.5,8.7,32.0,204.0,6.0,8.0
2016,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4,6,AS5,X,14.2,11.1,12.8,22.0,298.0,4.0,6.0
2016,JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26.0,255.0,5.0,7.0
2016,LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.2,11.1,25.0,258.0,5.0,7.0
2016,VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,AS6,X,12.5,9.2,11.0,26.0,254.0,5.0,7.0
2016,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.6,9.0,10.4,27.0,244.0,5.0,7.0
2016,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.4,11.4,11.9,24.0,279.0,4.0,6.0
2016,GMC,SIERRA eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.4,11.2,13.0,22.0,304.0,4.0,6.0
2016,FORD,EDGE AWD,SUV - SMALL,2.7,6,AS6,X,13.6,9.8,11.9,24.0,278.0,4.0,7.0
2016,BMW,428i xDRIVE COUPE,COMPACT,2,4,AS8,Z,10.5,6.9,8.9,32.0,209.0,6.0,8.0
2016,CADILLAC,CTS,MID-SIZE,3.6,6,AS8,X,11.6,7.9,9.9,29.0,233.0,5.0,8.0
2016,FORD,SHELBY GT350 MUSTANG,SUBCOMPACT,5.2,8,M6,Z,16.9,11.0,14.2,20.0,334.0,3.0,6.0
2016,MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,13.7,9.3,11.7,24.0,277.0,4.0,7.0
2016,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,11.6,8.4,10.2,28.0,272.0,4.0,7.0
2016,VOLVO,XC90 T5,SUV - STANDARD,2,4,AS8,Z,10.6,9.1,10.0,28.0,232.0,5.0,7.0
2016,MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37.0,182.0,7.0,8.0
2016,JAGUAR,F-TYPE S CONVERTIBLE AWD,TWO-SEATER,3,6,AS8,Z,13.0,9.1,11.3,25.0,264.0,5.0,7.0
2016,CADILLAC,ATS-V,COMPACT,3.6,6,M6,Z,14.2,10.2,12.4,23.0,289.0,4.0,6.0
2016,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.8,6.6,7.3,39.0,170.0,8.0,8.0
2016,CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.6,8.5,11.3,25.0,186.0,7.0,7.0
2016,CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,AS8,Z,17.7,10.2,14.3,20.0,335.0,3.0,6.0
2016,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,AS6,Z,10.1,7.7,9.0,31.0,212.0,6.0,8.0
2016,KIA,FORTE KOUP,COMPACT,2,4,AS6,X,9.7,7.1,8.6,33.0,200.0,7.0,8.0
2016,AUDI,A4 QUATTRO,COMPACT,2,4,AS8,Z,11.0,7.8,9.6,29.0,224.0,6.0,8.0
2016,HYUNDAI,ELANTRA,MID-SIZE,2,4,M6,X,9.8,7.0,8.5,33.0,198.0,7.0,8.0
2016,HONDA,PILOT AWD,SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26.0,257.0,5.0,7.0
2016,KIA,FORTE 5,FULL-SIZE,2,4,M6,X,9.7,6.9,8.4,34.0,197.0,7.0,8.0
2016,CHRYSLER,300 FFV,FULL-SIZE,3.6,6,A8,E,16.8,10.3,13.9,20.0,229.0,5.0,6.0
2016,MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2,4,M6,X,8.0,5.8,7.0,40.0,165.0,8.0,9.0
2016,JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32.0,207.0,6.0,8.0
2016,JAGUAR,XJR LWB,FULL-SIZE,5,8,AS8,Z,15.8,10.2,13.3,21.0,313.0,4.0,6.0
2016,MAZDA,MX-5 (SIL),TWO-SEATER,2,4,M6,Z,8.8,6.9,7.8,36.0,183.0,7.0,8.0
2016,BMW,228i,SUBCOMPACT,2,4,AS8,Z,9.9,6.5,8.4,34.0,197.0,7.0,8.0
2016,GMC,SIERRA FFV,PICKUP TRUCK - STANDARD,4.3,6,A6,E,19.3,14.4,17.1,17.0,284.0,4.0,4.0
2016,AUDI,Q3,COMPACT,2,4,AS6,Z,12.0,8.2,10.3,27.0,242.0,5.0,7.0
2016,GMC,YUKON XL FFV,SUV - STANDARD,5.3,8,A6,E,20.5,14.0,17.6,16.0,288.0,4.0,4.0
2016,HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34.0,197.0,7.0,8.0
2016,KIA,SORENTO,SUV - SMALL,2,4,AS6,X,11.7,8.6,10.3,27.0,245.0,5.0,7.0
2016,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.3,6.5,8.1,35.0,189.0,7.0,8.0
2016,INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,14.9,10.2,12.8,22.0,300.0,4.0,6.0
2016,FORD,F-150 FFV (Payload Pkg),PICKUP TRUCK - STANDARD,5,8,AS6,E,20.6,14.3,17.8,16.0,293.0,4.0,4.0
2016,NISSAN,VERSA,MID-SIZE,1.6,4,M5,X,8.6,6.5,7.6,37.0,179.0,7.0,8.0
2016,HYUNDAI,GENESIS COUPE,SUBCOMPACT,3.8,6,M6,Z,14.1,9.6,12.1,23.0,283.0,4.0,7.0
2016,FORD,FOCUS,COMPACT,1,3,AS6,X,8.5,5.9,7.3,39.0,171.0,8.0,9.0
2016,DODGE,DART GT,MID-SIZE,2.4,4,A6,X,10.6,7.5,9.2,31.0,215.0,6.0,8.0
2016,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.7,13.3,16.3,17.0,271.0,4.0,5.0
2016,MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3,6,AS8,Z,15.1,10.2,12.9,22.0,302.0,4.0,6.0
2016,KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.1,8.2,9.8,29.0,233.0,5.0,7.0
2016,CHEVROLET,CRUZE LIMITED,MID-SIZE,1.8,4,AS6,X,10.5,6.8,8.8,32.0,207.0,6.0,8.0
2016,FORD,TRANSIT CONNECT VAN,SPECIAL PURPOSE VEHICLE,1.6,4,AS6,X,10.8,8.0,9.5,30.0,223.0,6.0,7.0
2016,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.2,20.0,334.0,3.0,6.0
2016,BMW,M5,MID-SIZE,4.4,8,AM7,Z,17.3,11.5,14.7,19.0,344.0,3.0,6.0
2016,FORD,FUSION (Start/Stop),MID-SIZE,1.5,4,AS6,X,9.4,6.3,8.0,35.0,188.0,7.0,9.0
2016,JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10.0,28.0,235.0,5.0,7.0
2016,LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38.0,172.0,8.0,8.0
