Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2020,Aston Martin,DB11 AMR,Minicompact,5.2,12,A8,Z,15.5,10.6,13.3,21.0,312.0,3.0,3.0
2020,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36.0,184.0,7.0,5.0
2020,Jeep,Grand Cherokee 4X4 SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.6,15.7,18.0,368.0,2.0,1.0
2020,Hyundai,Elantra GT,Full-size,2,4,AS6,X,9.4,7.1,8.4,34.0,199.0,6.0,5.0
2020,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,4.5,4.5,63.0,106.0,10.0,7.0
2020,Subaru,BRZ,Minicompact,2,4,M6,Z,11.2,8.2,9.9,29.0,231.0,5.0,1.0
2020,Genesis,G80 AWD,Full-size,3.3,6,AS8,Z,13.8,9.7,11.9,24.0,282.0,4.0,3.0
2020,GMC,Sierra 4WD FFV,Pickup truck: Standard,5.3,8,A6,E,21.8,16.8,19.5,14.0,325.0,3.0,3.0
2020,Mazda,CX-30,SUV: Small,2.5,4,AS6,X,9.3,7.1,8.3,34.0,194.0,6.0,7.0
2020,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2,4,A9,Z,10.9,7.7,9.5,30.0,221.0,5.0,6.0
2020,Toyota,Tundra,Pickup truck: Standard,5.7,8,AS6,X,17.7,13.6,15.9,18.0,371.0,2.0,5.0
2020,GMC,Sierra 4WD AT4,Pickup truck: Standard,5.3,8,A8,X,15.1,11.4,13.4,21.0,314.0,3.0,5.0
2020,Honda,Accord,Full-size,1.5,4,AV,X,7.9,6.3,7.2,39.0,170.0,7.0,7.0
2020,Chevrolet,Colorado,Pickup truck: Small,2.5,4,A6,X,12.1,9.2,10.8,26.0,252.0,4.0,5.0
2020,Hyundai,Sonata Hybrid,Full-size,2,4,AM6,X,5.3,4.6,5.0,56.0,117.0,10.0,7.0
2020,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3,6,A9,Z,11.5,9.0,10.4,27.0,245.0,5.0,6.0
2020,Aston Martin,Vantage V8,Two-seater,4,8,M7,Z,16.7,11.2,14.2,20.0,333.0,3.0,3.0
2020,Chevrolet,Camaro SS,Subcompact,6.2,8,AS10,Z,14.6,8.9,12.1,23.0,282.0,4.0,1.0
2020,Porsche,Macan,SUV: Small,2,4,AM7,Z,12.2,10.2,11.3,25.0,265.0,4.0,5.0
2020,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3,6,A9,Z,12.5,9.1,11.0,26.0,257.0,4.0,5.0
2020,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,14.8,12.5,13.8,20.0,321.0,3.0,5.0
2020,Chevrolet,Silverado WT,Pickup truck: Standard,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0,4.0,6.0
2020,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,11.2,8.3,9.9,29.0,232.0,5.0,6.0
2020,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4,8,A9,Z,15.8,9.8,13.1,22.0,306.0,3.0,5.0
2020,Dodge,Challenger,Mid-size,5.7,8,M6,Z,15.6,10.1,13.1,22.0,307.0,3.0,1.0
2020,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,9.8,7.1,8.6,33.0,200.0,6.0,7.0
