Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2015,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,AS6,X,9.6,7.2,8.5,33.0,196.0,6.0,8.0
2015,GMC,TERRAIN AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,28.0,230.0,4.0,7.0
2015,LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27.0,244.0,4.0,7.0
2015,CHRYSLER,200 FFV,MID-SIZE,2.4,4,A9,E,13.6,8.5,11.3,25.0,181.0,6.0,7.0
2015,CHEVROLET,SONIC 5,MID-SIZE,1.4,4,AS6,X,9.0,6.8,8.0,35.0,184.0,6.0,8.0
2015,JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30.0,214.0,5.0,7.0
2015,CADILLAC,CTS Vsport,MID-SIZE,3.6,6,AS8,Z,15.1,9.9,12.7,22.0,292.0,2.0,7.0
2015,KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25.0,262.0,3.0,7.0
2015,DODGE,DART,MID-SIZE,2,4,M6,X,9.4,6.5,8.1,35.0,186.0,6.0,8.0
2015,BMW,535i xDRIVE SEDAN,MID-SIZE,3,6,AS8,Z,12.1,8.1,10.3,27.0,237.0,4.0,7.0
2015,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,5,8,AS6,X,15.5,10.6,13.3,21.0,306.0,1.0,6.0
2015,LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,8.0,8.5,8.2,34.0,189.0,6.0,7.0
2015,AUDI,R8 SPYDER,TWO-SEATER,4.2,8,AM7,Z,17.3,10.4,14.2,20.0,327.0,1.0,6.0
2015,BMW,X3 xDRIVE28d,SUV - SMALL,2,4,AS8,D,8.6,6.9,7.9,36.0,213.0,5.0,8.0
2015,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,AS6,Z,13.9,9.3,11.8,24.0,271.0,3.0,7.0
2015,BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,AM7,Z,13.7,10.0,12.1,23.0,278.0,2.0,6.0
2015,GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6,8,A6,X,22.2,15.1,19.0,15.0,437.0,1.0,4.0
2015,LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.3,14.4,20.0,331.0,1.0,5.0
2015,LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2,4,AS9,Z,11.3,7.9,9.7,29.0,223.0,5.0,8.0
2015,BMW,335i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,AS8,Z,11.9,7.8,10.0,28.0,230.0,4.0,8.0
2015,CHRYSLER,300 AWD,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26.0,251.0,3.0,7.0
2015,KIA,RONDO,STATION WAGON - MID-SIZE,2,4,M6,X,10.8,7.4,9.3,30.0,214.0,5.0,8.0
2015,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.5,9.0,11.0,26.0,253.0,3.0,7.0
2015,NISSAN,NV200 CARGO VAN,SPECIAL PURPOSE VEHICLE,2,4,AV,X,9.7,9.0,9.4,30.0,216.0,5.0,7.0
2015,SUBARU,FORESTER AWD,SUV - SMALL,2,4,AV8,Z,10.2,8.5,9.4,30.0,216.0,5.0,7.0
2015,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29.0,225.0,5.0,8.0
2015,AUDI,R8 SPYDER,TWO-SEATER,5.2,10,AM7,Z,18.2,10.6,14.8,19.0,347.0,1.0,6.0
2015,FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,AS6,X,13.7,9.7,11.9,24.0,274.0,3.0,7.0
2015,BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,18.6,12.6,15.9,18.0,254.0,3.0,5.0
2015,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,10.9,13.6,21.0,313.0,1.0,6.0
2015,LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5,8,AS8,E,25.0,16.9,21.4,13.0,342.0,1.0,3.0
2015,AUDI,Q7 TDI (modified),SUV - STANDARD,3,6,AS8,D,12.4,8.7,10.7,26.0,290.0,2.0,7.0
2015,GMC,SAVANA 3500 PASSENGER FFV,VAN - PASSENGER,6,8,A6,E,30.6,20.6,26.1,11.0,418.0,1.0,1.0
2015,FORD,MUSTANG,SUBCOMPACT,3.7,6,AS6,X,12.6,8.5,10.7,26.0,246.0,4.0,7.0
2015,INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.7,11.9,24.0,274.0,3.0,7.0
2015,AUDI,A8L,FULL-SIZE,3,6,AS8,Z,12.6,8.0,10.5,27.0,242.0,4.0,7.0
2015,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10.0,7.6,8.9,32.0,205.0,5.0,8.0
2015,BMW,320i SEDAN,COMPACT,2,4,AS8,Z,10.0,6.5,8.4,34.0,193.0,6.0,8.0
2015,INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,16.9,11.9,14.7,19.0,338.0,1.0,6.0
2015,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.5,14.2,16.6,17.0,382.0,1.0,4.0
2015,CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,13.7,8.9,11.6,24.0,267.0,3.0,7.0
2015,JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,17.3,11.5,14.7,19.0,338.0,1.0,6.0
2015,CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A6,X,14.2,9.9,12.3,23.0,283.0,2.0,7.0
2015,LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,16.2,11.8,14.2,20.0,327.0,1.0,6.0
2015,CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,X,12.8,8.9,11.0,26.0,253.0,3.0,7.0
2015,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.1,12.0,14.8,19.0,340.0,1.0,5.0
2015,FORD,TAURUS FFV AWD,FULL-SIZE,3.5,6,AS6,E,18.8,12.6,16.0,18.0,256.0,3.0,5.0
2015,CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,A8,X,12.8,8.6,10.9,26.0,251.0,3.0,7.0
2015,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,6,8,A6,X,22.0,14.9,18.8,15.0,432.0,1.0,4.0
2015,FORD,F-150 FFV 4X4,PICKUP TRUCK - STANDARD,3.5,6,A6,E,18.9,14.2,16.8,17.0,269.0,3.0,4.0
2015,AUDI,A6 QUATTRO,MID-SIZE,2,4,AS8,Z,12.0,8.1,10.3,27.0,237.0,4.0,7.0
2015,BMW,M4 CABRIOLET,SUBCOMPACT,3,6,M6,Z,14.1,9.0,11.8,24.0,271.0,3.0,7.0
2015,CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,9.1,6.3,7.8,36.0,179.0,6.0,9.0
2015,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22.0,294.0,2.0,7.0
2015,BMW,750Li xDRIVE SEDAN,FULL-SIZE,4.4,8,AS8,Z,15.2,9.8,12.8,22.0,294.0,2.0,7.0
2015,HYUNDAI,TUCSON AWD,SUV - SMALL,2.4,4,AS6,X,11.6,9.3,10.6,27.0,244.0,4.0,7.0
2015,GMC,TERRAIN AWD,SUV - SMALL,3.6,6,A6,X,14.8,9.9,12.6,22.0,290.0,2.0,7.0
2015,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2,4,AS6,Z,11.7,9.4,10.7,26.0,246.0,4.0,7.0
2015,JAGUAR,F-TYPE S COUPE,TWO-SEATER,3,6,AS8,Z,12.2,8.7,10.6,27.0,244.0,4.0,7.0
2015,HYUNDAI,TUCSON AWD,SUV - SMALL,2,4,AS6,X,11.4,9.3,10.4,27.0,239.0,4.0,7.0
2015,KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.8,8.7,10.4,27.0,239.0,4.0,7.0
2015,CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,19.9,13.0,16.8,17.0,386.0,1.0,5.0
2015,JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.6,10.1,28.0,232.0,4.0,7.0
2015,GMC,SAVANA 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.0,14.2,18.0,16.0,414.0,1.0,4.0
2015,MINI,JOHN COOPER WORKS COUNTRYMAN ALL4,COMPACT,1.6,4,M6,Z,9.5,7.7,8.7,32.0,200.0,6.0,8.0
2015,HONDA,CR-Z,TWO-SEATER,1.5,4,AV7,X,6.6,6.0,6.3,45.0,145.0,8.0,9.0
2015,AUDI,A3 TDI (modified),SUBCOMPACT,2,4,AM6,D,7.6,5.5,6.5,43.0,177.0,6.0,9.0
2015,CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,M7,Z,15.7,10.6,13.4,21.0,308.0,1.0,6.0
2015,BENTLEY,CONTINENTAL GT,COMPACT,4,8,AS8,Z,16.1,9.4,13.1,22.0,307.0,1.0,7.0
2015,LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22.0,297.0,2.0,6.0
2015,MINI,COOPER CONVERTIBLE,MINICOMPACT,1.6,4,M6,Z,8.4,6.4,7.5,38.0,172.0,7.0,9.0
2015,JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3,6,A8,D,11.2,8.4,9.9,29.0,267.0,3.0,7.0
2015,DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,A5,X,16.1,10.0,13.4,21.0,308.0,1.0,6.0
2015,CHEVROLET,SONIC 5,MID-SIZE,1.4,4,M6,X,8.5,6.2,7.5,38.0,173.0,7.0,9.0
2015,LAND ROVER,LR4,SUV - STANDARD,3,6,AS8,Z,16.2,12.1,14.3,20.0,329.0,1.0,5.0
2015,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,7.9,6.1,7.1,40.0,163.0,7.0,9.0
2015,FORD,F-150 FFV,PICKUP TRUCK - STANDARD,3.5,6,A6,E,17.9,13.0,15.7,18.0,251.0,3.0,5.0
2015,JEEP,COMPASS,SUV - SMALL,2,4,AV,X,10.7,8.8,9.9,29.0,228.0,4.0,7.0
2015,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3.8,6,M7,Z,13.4,9.3,11.6,24.0,267.0,3.0,7.0
2015,CHEVROLET,CAMARO,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,22.0,294.0,2.0,7.0
2015,MERCEDES-BENZ,SL 63 AMG,TWO-SEATER,5.5,8,AS7,Z,14.7,9.5,12.4,23.0,285.0,2.0,7.0
