Year,Make,Model,Vehicle Class,Engine Size (L),Cylinders,Transmission,Fuel Type,Fuel Consumption (City) (L/100 km),Fuel Consumption (Hwy) (L/100 km),Fuel Consumption (Comb) (L/100 km),Fuel Consumption (Comb) (mpg),CO2 Emissions (g/km),CO2 Rating,Smog Rating
2022,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,X,8.8,7.5,8.2,34.0,193.0,6.0,5.0
2022,Buick,Encore,SUV: Small,1.4,4,AS6,X,9.7,7.3,8.6,33.0,201.0,6.0,7.0
2022,Honda,Odyssey,Minivan,3.5,6,AS10,X,12.2,8.5,10.6,27.0,248.0,5.0,5.0
2022,Porsche,718 Cayman GT4,Two-seater,4,6,M6,Z,14.0,10.1,12.2,23.0,286.0,4.0,5.0
2022,GMC,Canyon 4WD,Pickup truck: Small,3.6,6,A8,X,14.0,9.9,12.1,23.0,283.0,4.0,6.0
2022,Ford,F-150 Hybrid 4X4,Pickup truck: Standard,3.5,6,AS10,X,10.3,10.0,10.2,28.0,238.0,5.0,6.0
2022,Toyota,Camry XSE,Mid-size,2.5,4,AS8,X,8.6,6.3,7.6,37.0,178.0,7.0,7.0
2022,Aston Martin,DBX V8,SUV: Standard,4,8,A9,Z,16.8,11.9,14.6,19.0,343.0,3.0,5.0
2022,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7.0,40.0,166.0,7.0,3.0
2022,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.2,11.7,24.0,275.0,4.0,7.0
2022,Hyundai,Elantra Hybrid Blue,Mid-size,1.6,4,AM6,X,4.5,4.2,4.4,64.0,103.0,9.0,7.0
2022,Toyota,Highlander Hybrid AWD,SUV: Standard,2.5,4,AV,X,6.7,6.8,6.7,42.0,158.0,7.0,7.0
2022,BMW,X7 xDrive40i,SUV: Standard,3,6,AS8,Z,12.1,9.8,11.1,25.0,256.0,5.0,3.0
2022,Lexus,RC F,Subcompact,5,8,AS8,Z,14.4,9.6,12.2,23.0,285.0,4.0,5.0
2022,Nissan,Sentra SR,Mid-size,2,4,AV,X,8.2,6.1,7.3,39.0,171.0,7.0,7.0
2022,GMC,Sierra 4WD Mud Terrain Tire FFV,Pickup truck: Standard,5.3,8,A6,X,17.4,14.7,16.2,17.0,380.0,2.0,3.0
2022,Mercedes-Benz,S 580 4MATIC LWB Sedan,Full-size,4,8,A9,Z,14.3,9.5,12.2,23.0,285.0,4.0,5.0
2022,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6,AS10,X,12.9,11.6,12.3,23.0,287.0,4.0,5.0
2022,GMC,Sierra 4WD,Pickup truck: Standard,3,6,A10,D,10.5,9.1,9.9,29.0,265.0,4.0,3.0
2022,Alfa Romeo,Stelvio AWD Quadrifoglio,SUV: Small,2.9,6,A8,Z,13.9,10.3,12.3,23.0,288.0,4.0,3.0
2022,Chevrolet,Silverado FFV,Pickup truck: Standard,5.3,8,A6,E,21.5,16.0,19.1,15.0,321.0,3.0,3.0
2022,Hyundai,Sonata,Full-size,2.5,4,AM8,X,10.1,7.2,8.8,32.0,208.0,6.0,5.0
2022,Chevrolet,Tahoe 4WD,SUV: Standard,5.3,8,A10,X,15.8,11.8,14.0,20.0,327.0,3.0,6.0
2022,Kia,K5,Full-size,2.5,4,AM8,X,9.9,7.3,8.7,32.0,207.0,6.0,5.0
2022,Audi,A4 Sedan 40 TFSI quattro,Compact,2,4,AM7,Z,9.1,7.0,8.2,34.0,190.0,6.0,5.0
2022,Chevrolet,Malibu,Mid-size,2,4,A9,Z,10.7,7.1,9.1,31.0,213.0,5.0,5.0
2022,Porsche,Macan GTS,SUV: Small,2.9,6,AM7,Z,13.5,10.7,12.2,23.0,290.0,4.0,5.0
2022,Mazda,CX-3 4WD,Compact,2,4,AS6,X,8.6,7.4,8.1,35.0,189.0,6.0,3.0
2022,Ford,Mustang Mach 1,Subcompact,5,8,M6,X,17.1,11.2,14.5,19.0,339.0,3.0,3.0
2022,Chevrolet,Silverado 4WD (No Stop-Start),Pickup truck: Standard,5.3,8,A10,X,16.1,12.4,14.4,20.0,339.0,3.0,6.0
2022,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,20.1,12.1,16.5,17.0,386.0,2.0,3.0
2022,Audi,A6 Sedan 55 TFSI quattro,Mid-size,3,6,AM7,Z,11.1,7.8,9.6,29.0,224.0,5.0,5.0
2022,Ford,Bronco 4WD,SUV: Small,2.7,6,AS10,X,12.8,11.9,12.4,23.0,291.0,4.0,6.0
2022,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,11.5,8.5,10.1,28.0,237.0,5.0,6.0
